InvoiceID,CustomerID,Product,Quantity,Price,InvoiceDate,Country
INV-102887,74533,Sports Watch,7,395.01,2025-03-31 03:10:31.641727,United Kingdom
INV-102888,14353,Casual Sneakers,4,88.46,2024-07-12 04:14:26.641727,Germany
INV-102889,76365,Casual Sneakers,5,139.65,2025-02-18 03:57:09.641727,Germany
INV-102890,68849,Casual Sneakers,1,78.97,2025-05-19 17:08:21.641727,Netherlands
INV-102891,78123,Desk Lamp,5,27.78,2026-03-26 13:56:22.641727,France
INV-102892,67802,Bluetooth Headphones,6,140.75,2024-10-16 21:50:35.641727,India
INV-102893,43181,Bluetooth Headphones,7,86.95,2024-06-07 03:22:59.641727,Australia
INV-102894,,Desk Lamp,1,67.85,2024-10-10 01:52:25.641727,United States
INV-102895,63652,Running Shoes,2,62.65,2024-10-02 02:32:52.641727,United Kingdom
INV-102896,52541,Desk Lamp,1,24.33,2026-02-28 16:27:26.641727,United Kingdom
INV-102897,40651,Formal Shirt,7,22.42,2024-07-26 08:57:05.641727,United Kingdom
INV-102898,54022,Smartphone,2,821.91,2026-04-02 02:21:04.641727,United States
INV-102899,58292,Jeans,4,83.23,2024-06-29 06:20:47.641727,Australia
INV-102900,31593,Jeans,4,53.19,2025-11-21 00:52:44.641727,India
INV-102901,67437,Sports Watch,5,113.56,2025-02-04 08:39:44.641727,United States
INV-102902,38274,Casual Sneakers,7,80.48,2024-05-17 09:25:20.641727,Italy
INV-102903,34096,Desk Lamp,3,37.84,2025-06-29 19:10:10.641727,Canada
INV-102904,47654,T-Shirt,6,25.37,2025-09-21 14:06:08.641727,United States
INV-102905,19295,Smartphone,3,869.54,2025-12-10 21:28:48.641727,Australia
INV-102906,,Sports Watch,2,118.12,2024-08-15 22:29:36.641727,India
INV-102907,76004,Running Shoes,1,107.52,2025-07-02 08:59:26.641727,India
INV-102908,96022,Sunglasses,3,82.46,2025-05-28 05:13:55.641727,Italy
INV-102909,,Bluetooth Headphones,4,67.36,2025-02-24 17:09:25.641727,United States
INV-102910,58463,Laptop,6,1314.16,2026-01-20 02:20:15.641727,United States
INV-102911,55319,Casual Sneakers,6,103.3,2025-02-10 14:24:52.641727,India
INV-102912,75804,Jacket,4,124.46,2025-01-10 05:30:07.641727,United States
INV-102913,66235,Smartphone,3,279.32,2025-04-26 03:40:48.641727,Germany
INV-102914,82629,Jeans,2,40.58,2026-02-14 17:46:51.641727,United States
INV-102915,86556,Casual Sneakers,7,118.73,2025-12-31 20:29:08.641727,France
INV-102916,20215,Formal Shirt,3,34.91,2025-09-06 19:09:21.641727,United Kingdom
INV-102917,41954,Backpack,6,76.88,2024-06-05 16:44:38.641727,Canada
INV-102918,68780,Running Shoes,5,113.36,2024-11-13 10:12:06.641727,France
INV-102919,58937,Laptop,7,1445.84,2024-04-18 17:25:12.641727,Germany
INV-102920,53389,Desk Lamp,7,-61.92,2024-06-15 23:25:26.641727,United States
INV-102921,25584,Running Shoes,5,102.91,2025-12-05 19:27:33.641727,Netherlands
INV-102922,61518,Casual Sneakers,5,67.66,2025-11-23 21:25:45.641727,Canada
INV-102923,76651,Smartphone,1,349.78,2024-06-21 12:37:14.641727,Australia
INV-102924,13457,Running Shoes,1,138.99,2025-03-08 01:40:32.641727,Canada
INV-102925,63240,Bluetooth Headphones,4,93.74,2024-10-28 12:28:19.641727,Germany
INV-102926,91558,Laptop,5,-2118.81,2024-05-30 18:03:52.641727,Canada
INV-102927,61635,Bluetooth Headphones,6,92.21,2025-01-11 04:01:24.641727,France
INV-102928,95749,T-Shirt,2,19.2,2024-06-21 23:10:42.641727,Netherlands
INV-102929,41731,Laptop,4,1097.7,2025-09-27 00:07:45.641727,Spain
INV-102930,10313,Bluetooth Headphones,7,59.93,2026-03-14 13:38:17.641727,Germany
INV-102931,71385,Formal Shirt,1,69.83,2025-02-10 03:19:13.641727,Germany
INV-102932,29151,Bluetooth Headphones,3,46.9,2024-10-02 01:52:08.641727,Spain
INV-102933,10871,Backpack,7,82.95,2025-04-07 08:50:38.641727,United States
INV-102934,26217,Smartphone,2,275.56,2026-03-14 07:09:07.641727,Italy
INV-102935,,Jacket,3,143.56,2024-08-02 04:43:23.641727,United States
INV-102936,80316,T-Shirt,4,9.57,2025-08-17 22:23:26.641727,Netherlands
INV-102937,34751,Running Shoes,5,152.45,2024-06-14 16:17:45.641727,Canada
INV-102938,63826,Formal Shirt,2,32.69,2024-11-13 01:04:43.641727,United Kingdom
INV-102939,40540,Running Shoes,6,125.74,2025-02-22 09:45:03.641727,United States
INV-102940,25959,Desk Lamp,2,70.24,2025-01-12 19:23:13.641727,France
INV-102941,98953,Formal Shirt,3,58.96,2024-08-16 01:21:52.641727,United Kingdom
INV-102942,83256,Coffee Maker,5,56.75,2025-10-26 22:11:17.641727,United States
INV-102943,42713,Casual Sneakers,1,120.68,2025-08-12 01:16:10.641727,Italy
INV-102944,41812,T-Shirt,6,19.92,2025-02-19 12:56:42.641727,United Kingdom
INV-102945,83402,Jeans,-3,25.92,2025-02-07 07:41:52.641727,Netherlands
INV-102946,51476,T-Shirt,6,21.14,2024-06-01 06:06:30.641727,United Kingdom
INV-102947,43925,Coffee Maker,2,151.87,2025-08-02 20:39:03.641727,United Kingdom
INV-102948,44857,Sports Watch,3,239.08,2024-09-22 10:49:05.641727,Germany
INV-102949,50212,Backpack,7,72.61,2024-11-13 11:25:49.641727,India
INV-102950,56923,Casual Sneakers,1,112.02,2025-12-26 17:43:07.641727,France
INV-102951,13606,Wireless Mouse,4,36.22,2025-07-20 11:40:46.641727,United States
INV-102952,53212,Casual Sneakers,4,75.71,2025-08-28 21:26:44.641727,Germany
INV-102953,49596,Sunglasses,4,91.29,2024-10-17 22:23:26.641727,France
INV-102954,34712,Jacket,4,119.03,2025-04-08 10:16:37.641727,Netherlands
INV-102955,41985,T-Shirt,6,12.59,2024-04-17 16:58:56.641727,United States
INV-102956,48209,Casual Sneakers,2,75.48,2024-10-03 21:33:31.641727,United Kingdom
INV-102957,42945,Running Shoes,7,164.6,2025-11-12 17:32:30.641727,France
INV-102958,91749,Formal Shirt,7,37.0,2025-03-20 03:18:08.641727,Spain
INV-102959,57566,Sunglasses,2,39.67,2025-07-15 02:51:57.641727,Canada
INV-102960,55259,Coffee Maker,7,50.01,2025-11-04 13:06:36.641727,Netherlands
INV-102961,33664,Sports Watch,2,100.42,2026-02-20 15:07:24.641727,Spain
INV-102962,92473,Casual Sneakers,1,137.79,2024-06-06 05:06:41.641727,Germany
INV-102963,12086,Bluetooth Headphones,3,102.1,2025-06-05 20:11:27.641727,France
INV-102964,59510,Formal Shirt,6,63.78,2026-04-03 20:48:24.641727,Netherlands
INV-102965,25192,Bluetooth Headphones,6,131.62,2024-08-31 14:36:58.641727,United States
INV-102966,79192,T-Shirt,5,17.51,2025-12-26 07:30:52.641727,India
INV-102967,44044,T-Shirt,6,29.57,2025-06-05 05:16:51.641727,United States
INV-102968,36422,Bluetooth Headphones,2,155.19,2024-11-25 19:14:06.641727,Netherlands
INV-102969,15215,Casual Sneakers,7,115.47,2025-10-31 11:22:03.641727,France
INV-102970,81136,Jeans,5,74.82,2026-01-03 04:58:43.641727,Australia
INV-102971,45682,Smartphone,1,660.62,2024-07-20 20:04:52.641727,United Kingdom
INV-102972,33788,Casual Sneakers,1,124.93,2025-08-18 08:06:47.641727,Australia
INV-102973,85985,Sports Watch,2,112.87,2026-02-20 06:48:25.641727,United Kingdom
INV-102974,11759,Jacket,1,179.95,2025-08-07 03:00:15.641727,United Kingdom
INV-102975,52194,Coffee Maker,2,84.3,2025-05-12 03:08:29.641727,Australia
INV-102976,24465,Smartphone,7,787.68,2024-07-18 16:11:23.641727,United States
INV-102977,21427,Laptop,2,2285.93,2025-03-02 08:42:37.641727,Netherlands
INV-102978,11948,Laptop,5,-1710.04,2026-01-28 23:44:55.641727,Germany
INV-102979,26833,Backpack,7,19.84,2025-11-12 02:06:40.641727,India
INV-102980,95234,Bluetooth Headphones,2,125.33,2025-03-02 10:27:46.641727,Canada
INV-102981,50096,T-Shirt,5,33.08,2024-11-19 04:28:01.641727,United States
INV-102982,99996,Running Shoes,4,135.25,2025-11-15 01:01:30.641727,Canada
INV-102983,34056,Bluetooth Headphones,2,142.68,2026-03-15 01:14:54.641727,United States
INV-102984,78599,Running Shoes,7,158.16,2024-11-12 08:07:53.641727,Netherlands
INV-102985,18064,Formal Shirt,5,71.68,2025-11-20 14:32:39.641727,Italy
INV-102986,19731,Running Shoes,4,98.01,2024-11-18 12:41:56.641727,Spain
INV-102987,11475,Bluetooth Headphones,6,94.27,2025-12-02 16:00:35.641727,Spain
INV-102988,90904,Casual Sneakers,7,125.56,2026-03-12 21:49:44.641727,Canada
INV-102989,70445,Bluetooth Headphones,6,148.8,2025-08-04 20:56:48.641727,France
INV-102990,76939,Coffee Maker,7,52.03,2025-04-05 05:57:23.641727,India
INV-102991,93459,Coffee Maker,3,57.23,2024-11-22 23:35:08.641727,United Kingdom
INV-102992,39901,T-Shirt,3,17.36,2024-05-21 09:45:36.641727,United States
INV-102993,75027,Bluetooth Headphones,2,131.29,2024-05-15 23:45:45.641727,Canada
INV-102994,55204,Bluetooth Headphones,5,144.37,2025-12-08 18:03:18.641727,United States
INV-102995,58838,Jacket,6,152.84,2025-08-03 13:32:42.641727,Germany
INV-102996,69557,Smartphone,5,357.6,2024-09-20 13:32:40.641727,Canada
INV-102997,52294,Formal Shirt,5,38.22,2025-05-15 16:03:40.641727,France
INV-102998,12164,Desk Lamp,6,66.85,2026-01-09 04:14:25.641727,United Kingdom
INV-102999,16755,Running Shoes,2,98.44,2025-07-24 14:03:20.641727,United Kingdom
INV-103000,55138,Coffee Maker,3,45.42,2026-02-05 16:30:04.641727,United States
INV-103001,61291,Bluetooth Headphones,5,72.76,2024-07-02 11:32:28.641727,United States
INV-103002,75914,Formal Shirt,1,68.4,2024-05-30 19:20:06.641727,United Kingdom
INV-103003,61496,Wireless Mouse,7,38.15,2025-08-07 05:59:20.641727,Canada
INV-103004,26940,Running Shoes,2,76.45,2025-06-06 20:38:05.641727,United States
INV-103005,43013,Wireless Mouse,6,28.57,2025-08-23 01:51:16.641727,Canada
INV-103006,49940,Bluetooth Headphones,5,154.2,2026-03-25 04:46:37.641727,India
INV-103007,98553,Casual Sneakers,6,86.04,2024-06-26 04:38:46.641727,United States
INV-103008,57927,Running Shoes,6,110.2,2026-02-16 06:11:10.641727,India
INV-103009,,Wireless Mouse,4,20.11,2024-05-22 02:04:07.641727,United Kingdom
INV-103010,76200,T-Shirt,6,16.22,2025-04-26 02:44:13.641727,Spain
INV-103011,42601,Backpack,3,76.66,2025-12-05 23:31:15.641727,India
INV-103012,96799,Wireless Mouse,5,53.67,2025-08-17 10:42:55.641727,Canada
INV-103013,70741,Laptop,7,1371.0,2024-09-17 04:54:50.641727,United States
INV-103014,86343,T-Shirt,1,32.13,2025-06-22 19:08:44.641727,United States
INV-103015,,Laptop,3,1260.52,2026-01-26 05:04:14.641727,United States
INV-103016,65936,Sports Watch,1,399.8,2024-09-03 01:28:24.641727,India
INV-103017,12778,Running Shoes,4,58.95,2026-02-21 00:58:40.641727,United States
INV-103018,62527,T-Shirt,6,17.38,2025-07-28 08:59:32.641727,France
INV-103019,21655,Formal Shirt,1,71.3,2024-06-09 23:57:02.641727,United States
INV-103020,64286,Jeans,4,88.09,2024-12-06 21:06:29.641727,United States
INV-103021,73125,Wireless Mouse,3,52.09,2025-12-28 00:24:05.641727,Germany
INV-103022,59065,Jacket,6,167.18,2024-12-10 09:44:34.641727,United States
INV-103023,37759,Bluetooth Headphones,2,136.94,2026-02-27 19:06:14.641727,Netherlands
INV-103024,15342,T-Shirt,-3,27.1,2025-02-08 06:40:02.641727,Germany
INV-103025,70394,Casual Sneakers,1,69.15,2024-12-13 20:46:36.641727,Germany
INV-103026,72845,Formal Shirt,3,47.97,2025-12-20 18:36:49.641727,France
INV-103027,53013,Backpack,4,65.57,2025-11-02 02:33:59.641727,United States
INV-103028,74469,Bluetooth Headphones,7,108.48,2024-09-28 16:17:36.641727,Italy
INV-103029,80119,T-Shirt,4,31.9,2025-10-29 19:01:46.641727,France
INV-103030,56122,Wireless Mouse,2,37.11,2024-10-07 18:20:40.641727,France
INV-103031,14290,Running Shoes,5,77.25,2026-01-21 11:30:36.641727,United States
INV-103032,88334,Formal Shirt,1,32.87,2024-04-13 01:04:12.641727,United Kingdom
INV-103033,52005,Formal Shirt,3,70.76,2025-08-04 02:02:43.641727,Canada
INV-103034,70518,Desk Lamp,5,18.5,2024-07-29 20:11:42.641727,Australia
INV-103035,91981,Laptop,2,2238.26,2025-08-14 17:46:56.641727,United States
INV-103036,42639,Bluetooth Headphones,5,41.95,2026-03-23 02:56:09.641727,United States
INV-103037,65978,Running Shoes,4,103.96,2025-08-08 01:06:43.641727,United States
INV-103038,11772,Casual Sneakers,7,121.02,2025-02-18 09:52:34.641727,Spain
INV-103039,,Smartphone,3,637.23,2025-11-29 16:40:24.641727,United Kingdom
INV-103040,15324,T-Shirt,7,30.2,2024-08-28 03:45:36.641727,India
INV-103041,58700,Sunglasses,5,25.53,2025-05-09 04:06:32.641727,United Kingdom
INV-103042,41661,Wireless Mouse,6,39.11,2026-03-13 15:13:12.641727,India
INV-103043,13220,Jeans,2,65.77,2024-12-23 12:03:01.641727,United Kingdom
INV-103044,51589,Wireless Mouse,1,59.22,2024-04-27 11:34:47.641727,United States
INV-103045,94202,Desk Lamp,6,23.34,2025-02-24 00:39:31.641727,United States
INV-103046,25018,Jeans,4,48.7,2025-03-27 03:04:11.641727,United States
INV-103047,36304,Smartphone,3,876.38,2025-11-21 09:38:26.641727,India
INV-103048,27039,Sunglasses,7,117.89,2025-11-16 01:06:14.641727,Germany
INV-103049,21247,Formal Shirt,3,70.9,2024-12-11 22:45:51.641727,United Kingdom
INV-103050,30718,Backpack,4,78.95,2025-10-23 20:22:20.641727,India
INV-103051,61464,Running Shoes,6,119.65,2024-07-21 03:28:55.641727,United States
INV-103052,80245,Smartphone,7,786.08,2024-08-23 19:33:40.641727,United Kingdom
INV-103053,72127,Wireless Mouse,7,57.5,2025-06-22 14:56:03.641727,United Kingdom
INV-103054,79415,Bluetooth Headphones,5,143.7,2025-09-06 08:56:59.641727,Germany
INV-103055,74403,Jacket,1,188.36,2025-11-17 23:49:37.641727,India
INV-103056,44464,Bluetooth Headphones,1,137.32,2025-07-05 22:58:16.641727,United Kingdom
INV-103057,91021,Casual Sneakers,5,128.56,2024-07-09 22:15:57.641727,Italy
INV-103058,25512,Formal Shirt,4,-26.83,2025-08-13 15:18:50.641727,United States
INV-103059,72979,Formal Shirt,1,37.56,2025-02-15 00:44:30.641727,United States
INV-103060,19981,Bluetooth Headphones,5,157.01,2024-10-18 22:37:51.641727,Spain
INV-103061,78902,Jeans,7,63.13,2024-12-11 05:23:52.641727,Italy
INV-103062,17841,Formal Shirt,1,30.59,2025-11-20 12:32:28.641727,France
INV-103063,29456,Backpack,6,54.22,2024-08-15 06:28:22.641727,United States
INV-103064,45214,T-Shirt,3,25.44,2025-05-20 22:18:57.641727,United Kingdom
INV-103065,72501,Jeans,3,82.98,2024-06-07 05:42:55.641727,Italy
INV-103066,14098,Jeans,6,81.85,2025-09-18 23:50:31.641727,Netherlands
INV-103067,33161,Casual Sneakers,2,49.68,2024-07-26 02:09:46.641727,Germany
INV-103068,40026,Wireless Mouse,2,36.04,2026-02-22 13:48:09.641727,United States
INV-103069,75791,Jeans,7,26.44,2026-01-11 13:14:50.641727,Italy
INV-103070,96537,Running Shoes,3,166.02,2025-12-23 04:47:12.641727,United Kingdom
INV-103071,65274,Sports Watch,2,144.35,2024-12-18 03:27:36.641727,Spain
INV-103072,55674,Coffee Maker,5,123.73,2025-10-30 19:01:37.641727,Spain
INV-103073,40264,Laptop,2,1641.24,2024-07-14 22:10:37.641727,United States
INV-103074,84037,Backpack,6,63.04,2024-11-05 03:07:14.641727,Germany
INV-103075,19651,Sunglasses,1,74.16,2024-07-13 09:51:00.641727,France
INV-103076,21633,T-Shirt,4,27.32,2024-05-17 04:00:39.641727,Netherlands
INV-103077,28106,Bluetooth Headphones,3,113.26,2024-12-31 14:46:23.641727,Australia
INV-103078,34126,Bluetooth Headphones,7,46.29,2025-06-01 04:14:44.641727,France
INV-103079,51543,Formal Shirt,4,42.01,2025-12-28 05:36:21.641727,United Kingdom
INV-103080,95188,Formal Shirt,7,52.8,2024-05-02 21:08:36.641727,United States
INV-103081,68534,Casual Sneakers,2,75.89,2025-01-29 18:59:50.641727,Netherlands
INV-103082,44519,Smartphone,4,972.31,2025-09-11 01:04:46.641727,United States
INV-103083,29036,Wireless Mouse,6,-28.85,2024-09-01 19:32:29.641727,Italy
INV-103084,68355,Wireless Mouse,2,55.92,2025-09-27 13:35:25.641727,United Kingdom
INV-103085,32781,T-Shirt,7,11.96,2025-05-28 21:40:10.641727,United Kingdom
INV-103086,97850,Formal Shirt,6,66.16,2025-05-23 14:40:48.641727,United States
INV-103087,52994,Jeans,5,37.84,2024-07-07 21:04:25.641727,Australia
INV-103088,59570,Bluetooth Headphones,2,101.0,2024-08-08 10:29:46.641727,Spain
INV-103089,91313,Sunglasses,6,48.66,2026-01-08 04:11:18.641727,France
INV-103090,37480,Backpack,6,63.89,2026-01-06 23:06:51.641727,United States
INV-103091,52461,Sunglasses,3,37.34,2025-03-04 00:42:07.641727,India
INV-103092,,Backpack,5,75.27,2025-06-16 17:00:52.641727,Australia
INV-103093,34396,Sports Watch,1,292.23,2025-05-08 07:43:50.641727,Germany
INV-103094,14917,Jeans,3,92.01,2025-04-18 13:22:54.641727,Italy
INV-103095,35536,Running Shoes,2,143.97,2025-09-09 14:35:13.641727,India
INV-103096,20113,Running Shoes,4,130.92,2025-05-27 00:40:56.641727,United States
INV-103097,70810,Jeans,4,83.04,2024-07-08 02:59:26.641727,United States
INV-103098,10645,Formal Shirt,4,33.18,2024-06-07 04:39:23.641727,France
INV-103099,38484,Casual Sneakers,5,105.11,2025-12-19 08:52:12.641727,Germany
INV-103100,89578,Sports Watch,7,224.45,2025-09-30 04:55:54.641727,Italy
INV-103101,61174,Formal Shirt,2,64.63,2024-08-30 18:33:19.641727,France
INV-103102,70414,Sports Watch,2,89.05,2024-05-22 01:15:46.641727,United States
INV-103103,70165,Wireless Mouse,2,34.67,2024-09-14 21:56:30.641727,United States
INV-103104,36849,Smartphone,7,869.12,2025-06-03 21:50:06.641727,Spain
INV-103105,66908,Smartphone,1,687.61,2025-06-07 21:06:45.641727,United Kingdom
INV-103106,29904,T-Shirt,1,14.43,2024-08-09 05:51:31.641727,United States
INV-103107,67194,Smartphone,2,691.13,2024-08-14 07:21:58.641727,United Kingdom
INV-103108,71476,Casual Sneakers,6,125.73,2024-09-06 07:24:45.641727,Canada
INV-103109,88851,Sports Watch,5,156.53,2025-02-25 04:32:54.641727,United Kingdom
INV-103110,92756,T-Shirt,7,17.91,2024-09-24 23:05:21.641727,United Kingdom
INV-103111,12158,Formal Shirt,2,79.42,2025-03-06 19:21:28.641727,Canada
INV-103112,36922,Laptop,3,2325.63,2024-04-18 03:06:34.641727,United Kingdom
INV-103113,59239,Smartphone,4,282.27,2026-02-20 01:08:39.641727,Spain
INV-103114,38939,Jeans,1,62.12,2026-01-18 17:29:27.641727,United States
INV-103115,65671,Smartphone,7,312.14,2024-12-10 21:04:07.641727,Canada
INV-103116,86880,Casual Sneakers,6,132.77,2025-11-15 18:40:36.641727,United Kingdom
INV-103117,33222,Smartphone,2,669.47,2025-05-03 11:40:07.641727,United Kingdom
INV-103118,90402,T-Shirt,6,19.3,2024-04-30 12:36:47.641727,United States
INV-103119,89380,T-Shirt,4,15.37,2024-11-01 12:12:58.641727,India
INV-103120,92262,Casual Sneakers,3,99.04,2024-05-19 06:52:15.641727,Canada
INV-103121,16618,T-Shirt,7,11.91,2025-09-06 12:20:20.641727,United States
INV-103122,36383,T-Shirt,4,29.57,2025-10-31 04:28:37.641727,United States
INV-103123,21169,Jeans,2,59.38,2025-07-02 04:55:59.641727,United Kingdom
INV-103124,20828,Formal Shirt,6,53.99,2024-04-12 15:40:05.641727,United States
INV-103125,14782,Formal Shirt,6,70.45,2024-09-26 23:35:39.641727,United States
INV-103126,49599,Bluetooth Headphones,2,58.14,2025-03-16 01:20:08.641727,Australia
INV-103127,17850,Casual Sneakers,5,61.64,2024-07-22 06:43:09.641727,United Kingdom
INV-103128,36618,Laptop,5,1341.6,2024-06-25 00:19:21.641727,Australia
INV-103129,98321,Sports Watch,2,370.87,2024-11-15 20:47:00.641727,United Kingdom
INV-103130,89547,Jeans,4,29.1,2025-06-13 13:52:16.641727,Canada
INV-103131,94337,Sunglasses,-3,98.49,2024-06-11 07:03:09.641727,Germany
INV-103132,13297,Running Shoes,2,117.59,2026-04-06 11:23:55.641727,United Kingdom
INV-103133,69481,Running Shoes,6,125.22,2025-03-08 18:29:42.641727,Canada
INV-103134,67048,Laptop,6,1628.77,2024-08-11 06:17:30.641727,United States
INV-103135,21948,Wireless Mouse,7,14.98,2024-04-22 07:54:56.641727,Australia
INV-103136,91555,Backpack,3,-35.98,2026-03-07 01:34:32.641727,Italy
INV-103137,,Running Shoes,2,149.41,2025-06-15 17:34:35.641727,India
INV-103138,97899,Wireless Mouse,7,33.85,2025-12-30 11:39:31.641727,Canada
INV-103139,20257,T-Shirt,4,23.13,2025-10-26 15:35:29.641727,United States
INV-103140,68511,T-Shirt,4,33.51,2026-03-28 08:39:13.641727,Germany
INV-103141,21766,Casual Sneakers,4,49.4,2026-01-17 04:47:21.641727,Spain
INV-103142,95492,Desk Lamp,4,43.63,2025-10-19 00:05:58.641727,United States
INV-103143,64683,Running Shoes,5,100.16,2025-12-20 01:01:16.641727,France
INV-103144,16809,Coffee Maker,3,45.97,2025-12-24 07:00:50.641727,United States
INV-103145,29333,Smartphone,3,1153.25,2024-10-10 16:55:09.641727,Spain
INV-103146,42334,Wireless Mouse,3,62.96,2025-06-15 17:49:31.641727,United States
INV-103147,11157,Laptop,5,1122.98,2026-03-28 10:08:54.641727,United Kingdom
INV-103148,,Backpack,6,86.16,2025-12-31 19:17:30.641727,India
INV-103149,93292,Casual Sneakers,4,48.34,2024-06-23 12:39:11.641727,Canada
INV-103150,98305,Running Shoes,5,177.61,2024-08-31 16:47:05.641727,United States
INV-103151,,Bluetooth Headphones,3,139.49,2025-10-01 02:15:29.641727,United Kingdom
INV-103152,91244,T-Shirt,6,13.79,2025-01-20 03:32:16.641727,Italy
